Time_stamps, X_hand,Y_hand,Z_hand,W_hand,X_gripper,Y_gripper,Z_gripper,W_gripper
93.8914,0.449204,0.85787034,0.139728963,-0.206760958,-0.27001074,0.110782944,-0.110782944,0.950025558
93.9228,0.449068576,0.8584808,0.142826244,-0.202358216,-0.2711542,0.105627432,-0.105627432,0.950873852
93.9557,0.443430156,0.861824155,0.144014522,-0.199721485,-0.271584481,0.106080346,-0.106080346,0.950650156
93.9894,0.443435878,0.8618265,0.144018754,-0.1996958,-0.2733977,0.111367926,-0.111367926,0.9489195
94.0067,0.446831584,0.8605055,0.143967941,-0.19785133,-0.274098247,0.1129706,-0.1129706,0.94833827
94.0629,0.4312434,0.8697191,0.148425311,-0.188647211,-0.2758209,0.116728246,-0.116728246,0.9469276
94.0944,0.428239077,0.871837,0.147303253,-0.186583146,-0.278415978,0.121629924,-0.121629924,0.944932163
94.1267,0.436344683,0.868977845,0.143008932,-0.184470534,-0.2801318,0.125182539,-0.125182539,0.943496048
94.1772,0.4306079,0.872798145,0.144557655,-0.178615153,-0.2814759,0.129148379,-0.129148379,0.94202584
94.1961,0.440434664,0.868566,0.140360609,-0.17863211,-0.281717658,0.127629608,-0.127629608,0.9423675
94.2096,0.4404258,0.86857146,0.140348628,-0.17863667,-0.281958461,0.124885738,-0.124885738,0.9430305
94.2492,0.429057449,0.875274539,0.14623481,-0.168580964,-0.2825252,0.124057949,-0.124057949,0.9430794
94.2752,0.402000219,0.8877439,0.157095134,-0.16008687,-0.2833004,0.122458175,-0.122458175,0.943265
94.3245,0.3965909,0.8917559,0.152932912,-0.155237451,-0.284632534,0.123306639,-0.123306639,0.942642748
94.3583,0.4035279,0.8897252,0.146825761,-0.154908061,-0.2843356,0.121787086,-0.121787086,0.9431273
94.3931,0.4156872,0.884726346,0.139638752,-0.158001542,-0.28254196,0.112907447,-0.112907447,0.945872
94.4114,0.41569823,0.884728849,0.139631525,-0.157965049,-0.283403248,0.107455485,-0.107455485,0.946884
94.4520,0.4238312,0.8812753,0.136160448,-0.1586862,-0.288012832,0.100978144,-0.100978144,0.946918964
94.4961,0.428099632,0.879353344,0.133421808,-0.160209388,-0.2935763,0.0985009447,-0.0985009447,0.9457315
94.5289,0.423189044,0.881913066,0.134677142,-0.158121809,-0.298688561,0.101306915,-0.101306915,0.9435353
94.5465,0.422333181,0.882348955,0.133692622,-0.1588122,-0.300018281,0.106440127,-0.106440127,0.941982
94.5787,0.420735776,0.8829588,0.134094819,-0.15932259,-0.300250679,0.107524469,-0.107524469,0.941661537
94.6279,0.418710619,0.8840204,0.1341073,-0.158759892,-0.300627649,0.108890764,-0.108890764,0.9412272
94.6632,0.417621762,0.8850856,0.131415516,-0.15794152,-0.301211983,0.109518625,-0.109518625,0.940894663
94.6802,0.4197942,0.8842454,0.127281144,-0.160257474,-0.30235073,0.109461926,-0.109461926,0.9405425
94.7092,0.4207486,0.8839063,0.125675261,-0.16089122,-0.302758455,0.109235063,-0.109235063,0.9404641
94.7452,0.419738621,0.884752631,0.125364646,-0.159110248,-0.303655058,0.108873621,-0.108873621,0.940258861
94.7946,0.41934675,0.88510865,0.125206858,-0.1582854,-0.304986,0.109007604,-0.109007604,0.939796865
94.8096,0.41934675,0.88510865,0.125206858,-0.1582854,-0.3058719,0.109200135,-0.109200135,0.9394643
94.8463,0.42223233,0.883916557,0.123941347,-0.158272013,-0.3072984,0.10943903,-0.10943903,0.938942969
94.8759,0.421149254,0.8848248,0.122419089,-0.157263935,-0.310431272,0.109537289,-0.109537289,0.9378889
94.9407,0.4220967,0.8847886,0.124117441,-0.153553024,-0.31191808,0.109860994,-0.109860994,0.9373197
95.0111,0.418398082,0.8870774,0.123425469,-0.151006624,-0.313146,0.110582769,-0.110582769,0.936740339
95.0418,0.4182659,0.8872464,0.122507542,-0.151127279,-0.315401465,0.111061819,-0.111061819,0.935869932
95.0868,0.4171875,0.8879879,0.118568316,-0.15288423,-0.315171152,0.111536026,-0.111536026,0.9358347
95.1294,0.411707938,0.8908802,0.119102761,-0.150477841,-0.315654069,0.110869177,-0.110869177,0.9358304
95.1580,0.412437737,0.8905158,0.118136242,-0.1513956,-0.3173797,0.109870836,-0.109870836,0.9354822
95.1909,0.412438124,0.8905153,0.118119396,-0.1514101,-0.31813097,0.10939385,-0.10939385,0.9353388
95.2087,0.415872574,0.8893331,0.115714505,-0.1508203,-0.318202645,0.109240994,-0.109240994,0.9353502
95.2382,0.416266441,0.8892567,0.115202218,-0.150576353,-0.318796933,0.10829144,-0.10829144,0.9353686
95.2756,0.417012662,0.889238238,0.1108444,-0.151885763,-0.318965882,0.108106531,-0.108106531,0.9353538
95.3121,0.417560667,0.8891645,0.109339215,-0.151903,-0.32030642,0.106658749,-0.106658749,0.9352281
95.3653,0.41736728,0.88970387,0.108758681,-0.149676934,-0.322270632,0.106939606,-0.106939606,0.9344889
95.3928,0.415514052,0.8907097,0.109386332,-0.148388132,-0.324785143,0.10760323,-0.10760323,0.9334654
95.4269,0.415417939,0.890843749,0.1078666,-0.148963749,-0.326293677,0.108233228,-0.108233228,0.932793438
95.4572,0.418755,0.889316857,0.103994638,-0.1514758,-0.328293979,0.108328596,-0.108328596,0.9320691
95.4947,0.413582534,0.891932547,0.101938576,-0.151704773,-0.329614133,0.1081125,-0.1081125,0.931653261
95.5397,0.4049253,0.8959523,0.105877392,-0.148643851,-0.33057496,0.10808,-0.10808,0.931320369
