Timestamp,Delta_ms
2025-09-30T18:24:05.5269063Z,1,00
2025-09-30T18:24:05.5343580Z,1,36
2025-09-30T18:24:05.5408990Z,0,00
2025-09-30T18:24:05.5472676Z,6,37
2025-09-30T18:24:05.5550620Z,6,78
2025-09-30T18:24:05.5616021Z,1,02
2025-09-30T18:24:05.5722564Z,1,00
2025-09-30T18:24:05.5839137Z,1,51
2025-09-30T18:24:05.5895009Z,1,53
2025-09-30T18:24:05.5958779Z,1,00
2025-09-30T18:24:05.6024206Z,1,01
2025-09-30T18:24:05.6138890Z,1,51
2025-09-30T18:24:05.6195078Z,0,00
2025-09-30T18:24:05.6261105Z,0,00
2025-09-30T18:24:05.6322136Z,0,00
2025-09-30T18:24:05.6382813Z,2,55
2025-09-30T18:24:05.6433041Z,1,01
2025-09-30T18:24:05.6493643Z,2,00
2025-09-30T18:24:05.6574490Z,1,01
2025-09-30T18:24:05.6625578Z,0,00
2025-09-30T18:24:05.6862515Z,5,37
2025-09-30T18:24:05.7069623Z,7,18
2025-09-30T18:24:05.7444929Z,1,52
2025-09-30T18:24:05.7500275Z,1,00
2025-09-30T18:24:05.7597830Z,2,00
2025-09-30T18:24:05.7674511Z,1,00
2025-09-30T18:24:05.7776189Z,1,00
2025-09-30T18:24:05.7878184Z,1,02
2025-09-30T18:24:05.7981532Z,2,02
2025-09-30T18:24:05.8045799Z,6,54
2025-09-30T18:24:05.8095961Z,0,99
2025-09-30T18:24:05.8167545Z,0,53
2025-09-30T18:24:05.8367351Z,1,00
2025-09-30T18:24:05.8478327Z,1,56
2025-09-30T18:24:05.8650383Z,1,01
2025-09-30T18:24:05.8695713Z,0,51
2025-09-30T18:24:05.8761491Z,1,01
2025-09-30T18:24:05.8949001Z,7,07
2025-09-30T18:24:05.9005602Z,1,00
2025-09-30T18:24:05.9255815Z,1,02
2025-09-30T18:24:05.9366798Z,1,00
2025-09-30T18:24:05.9458316Z,0,00
2025-09-30T18:24:05.9529490Z,2,09
2025-09-30T18:24:05.9590142Z,1,02
2025-09-30T18:24:05.9766488Z,2,53
2025-09-30T18:24:05.9883932Z,3,61
2025-09-30T18:24:06.0075367Z,1,00
2025-09-30T18:24:06.0125893Z,2,05
2025-09-30T18:24:06.0186585Z,1,53
2025-09-30T18:24:06.0246888Z,1,01
2025-09-30T18:24:06.0408984Z,1,02
2025-09-30T18:24:06.0515024Z,2,02
2025-09-30T18:24:06.0611707Z,2,03
2025-09-30T18:24:06.0709636Z,2,00
2025-09-30T18:24:06.0825634Z,4,51
2025-09-30T18:24:06.0877926Z,1,01
2025-09-30T18:24:06.0933619Z,1,02
2025-09-30T18:24:06.1030188Z,1,01
2025-09-30T18:24:06.1099939Z,1,00
2025-09-30T18:24:06.1292070Z,1,00
2025-09-30T18:24:06.1458371Z,1,02
2025-09-30T18:24:06.1513517Z,1,01
2025-09-30T18:24:06.1574277Z,1,00
2025-09-30T18:24:06.1671283Z,8,71
2025-09-30T18:24:06.1716644Z,0,52
2025-09-30T18:24:06.1777362Z,1,01
2025-09-30T18:24:06.1878224Z,1,01
2025-09-30T18:24:06.1964260Z,1,00
2025-09-30T18:24:06.2009463Z,2,00
2025-09-30T18:24:06.2069981Z,0,00
2025-09-30T18:24:06.2115414Z,2,01
2025-09-30T18:24:06.2180946Z,1,00
2025-09-30T18:24:06.2253591Z,6,75
2025-09-30T18:24:06.2334408Z,2,54
2025-09-30T18:24:06.2474035Z,1,02
2025-09-30T18:24:06.2567975Z,2,34
2025-09-30T18:24:06.2740725Z,3,02
2025-09-30T18:24:06.2983639Z,1,53
2025-09-30T18:24:06.3065824Z,1,55
2025-09-30T18:24:06.3151467Z,1,02
2025-09-30T18:24:06.3288610Z,1,00
2025-09-30T18:24:06.3400016Z,0,99
2025-09-30T18:24:06.3486688Z,1,51
2025-09-30T18:24:06.3577889Z,3,04
2025-09-30T18:24:06.3678810Z,1,00
2025-09-30T18:24:06.3780107Z,1,00
2025-09-30T18:24:06.3840737Z,2,53
2025-09-30T18:24:06.3891435Z,1,00
2025-09-30T18:24:06.3992399Z,1,00
2025-09-30T18:24:06.4125684Z,4,05
2025-09-30T18:24:06.4262696Z,1,00
2025-09-30T18:24:06.4386420Z,1,00
2025-09-30T18:24:06.4447150Z,1,54
2025-09-30T18:24:06.4497552Z,1,00
2025-09-30T18:24:06.4583258Z,1,51
2025-09-30T18:24:06.4640142Z,1,01
2025-09-30T18:24:06.4675666Z,1,00
2025-09-30T18:24:06.4725919Z,1,00
2025-09-30T18:24:06.4791425Z,1,01
2025-09-30T18:24:06.4826490Z,1,49
2025-09-30T18:24:06.4875445Z,1,01
2025-09-30T18:24:06.4931077Z,1,53
2025-09-30T18:24:06.4981680Z,7,59
2025-09-30T18:24:06.5032060Z,1,53
2025-09-30T18:24:06.5087527Z,1,00
2025-09-30T18:24:06.5155408Z,1,51
2025-09-30T18:24:06.5225832Z,0,51
2025-09-30T18:24:06.5332645Z,9,66
2025-09-30T18:24:06.5388279Z,0,51
2025-09-30T18:24:06.5454181Z,2,02
2025-09-30T18:24:06.5529646Z,0,00
2025-09-30T18:24:06.5605500Z,6,07
2025-09-30T18:24:06.5726308Z,0,00
2025-09-30T18:24:06.5787192Z,1,00
2025-09-30T18:24:06.5845725Z,1,53
2025-09-30T18:24:06.5926456Z,10,40
2025-09-30T18:24:06.5991925Z,0,99
2025-09-30T18:24:06.6042562Z,1,00
2025-09-30T18:24:06.6103124Z,1,01
2025-09-30T18:24:06.6204031Z,0,00
2025-09-30T18:24:06.6239226Z,1,01
2025-09-30T18:24:06.6289412Z,1,00
2025-09-30T18:24:06.6345131Z,2,02
2025-09-30T18:24:06.6390312Z,1,51
2025-09-30T18:24:06.6425603Z,2,02
2025-09-30T18:24:06.6496283Z,1,02
2025-09-30T18:24:06.6567032Z,2,04
2025-09-30T18:24:06.6612189Z,1,01
2025-09-30T18:24:06.6723684Z,0,00
2025-09-30T18:24:06.6829545Z,1,00
2025-09-30T18:24:06.6926236Z,1,00
2025-09-30T18:24:06.7057610Z,1,00
2025-09-30T18:24:06.7226270Z,0,00
2025-09-30T18:24:06.7351531Z,1,58
2025-09-30T18:24:06.7427898Z,1,54
2025-09-30T18:24:06.7473657Z,0,55
2025-09-30T18:24:06.7525286Z,2,03
2025-09-30T18:24:06.7605981Z,1,00
2025-09-30T18:24:06.7651530Z,2,04
2025-09-30T18:24:06.7706741Z,1,00
2025-09-30T18:24:06.7767395Z,1,03
2025-09-30T18:24:06.7802822Z,0,00
2025-09-30T18:24:06.7864123Z,2,07
2025-09-30T18:24:06.7899484Z,1,01
2025-09-30T18:24:06.7965241Z,1,53
2025-09-30T18:24:06.8015532Z,1,51
2025-09-30T18:24:06.8061185Z,1,55
2025-09-30T18:24:06.8093043Z,0,00
2025-09-30T18:24:06.8174102Z,2,56
2025-09-30T18:24:06.8204005Z,0,00
2025-09-30T18:24:06.8260318Z,1,06
2025-09-30T18:24:06.8316448Z,1,06
2025-09-30T18:24:06.8367045Z,1,51
2025-09-30T18:24:06.8412298Z,1,01
2025-09-30T18:24:06.8523128Z,6,52
2025-09-30T18:24:06.8728567Z,1,52
2025-09-30T18:24:06.8834957Z,1,53
2025-09-30T18:24:06.8901452Z,1,99
2025-09-30T18:24:06.8977099Z,2,04
2025-09-30T18:24:06.9053647Z,0,51
2025-09-30T18:24:06.9149600Z,1,53
2025-09-30T18:24:06.9204858Z,2,02
2025-09-30T18:24:06.9270503Z,2,54
2025-09-30T18:24:06.9413915Z,4,20
2025-09-30T18:24:06.9459401Z,1,53
2025-09-30T18:24:06.9514688Z,1,01
2025-09-30T18:24:06.9576950Z,0,68
2025-09-30T18:24:06.9632213Z,0,00
2025-09-30T18:24:06.9683079Z,1,54
2025-09-30T18:24:06.9748793Z,2,01
2025-09-30T18:24:06.9859774Z,2,01
2025-09-30T18:24:06.9951158Z,1,02
2025-09-30T18:24:07.0065861Z,5,55
2025-09-30T18:24:07.0259292Z,1,00
2025-09-30T18:24:07.0390927Z,1,52
2025-09-30T18:24:07.0471915Z,1,00
2025-09-30T18:24:07.0553309Z,1,01
2025-09-30T18:24:07.0627742Z,2,01
2025-09-30T18:24:07.0723871Z,1,56
2025-09-30T18:24:07.0816519Z,2,11
2025-09-30T18:24:07.0877163Z,7,07
2025-09-30T18:24:07.0980788Z,0,52
2025-09-30T18:24:07.1051854Z,4,05
2025-09-30T18:24:07.1107013Z,1,51
2025-09-30T18:24:07.1198338Z,1,00
2025-09-30T18:24:07.1258962Z,1,01
2025-09-30T18:24:07.1327075Z,1,00
2025-09-30T18:24:07.1442782Z,1,00
2025-09-30T18:24:07.1492086Z,1,51
2025-09-30T18:24:07.1598020Z,0,00
2025-09-30T18:24:07.1790894Z,1,60
2025-09-30T18:24:07.1856732Z,1,01
2025-09-30T18:24:07.1925148Z,2,30
2025-09-30T18:24:07.2001010Z,1,01
2025-09-30T18:24:07.2086514Z,0,99
2025-09-30T18:24:07.2197709Z,1,51
2025-09-30T18:24:07.2294152Z,1,52
2025-09-30T18:24:07.2379766Z,1,00
2025-09-30T18:24:07.2481493Z,0,00
2025-09-30T18:24:07.2516704Z,1,52
2025-09-30T18:24:07.2567289Z,0,00
2025-09-30T18:24:07.2622590Z,1,52
2025-09-30T18:24:07.2668075Z,1,00
2025-09-30T18:24:07.2703339Z,2,53
2025-09-30T18:24:07.2794171Z,1,01
2025-09-30T18:24:07.2884930Z,1,00
2025-09-30T18:24:07.2986223Z,1,51
2025-09-30T18:24:07.3071721Z,0,51
2025-09-30T18:24:07.3208426Z,4,53
2025-09-30T18:24:07.3473192Z,1,53
2025-09-30T18:24:07.3624375Z,2,53
2025-09-30T18:24:07.3685370Z,2,02
2025-09-30T18:24:07.3776176Z,1,03
2025-09-30T18:24:07.3882191Z,1,52
2025-09-30T18:24:07.3955648Z,2,52
2025-09-30T18:24:07.4031438Z,2,52
2025-09-30T18:24:07.4178126Z,2,02
2025-09-30T18:24:07.4260932Z,1,55
2025-09-30T18:24:07.4344021Z,1,52
2025-09-30T18:24:07.4379587Z,1,00
2025-09-30T18:24:07.4424844Z,1,00
2025-09-30T18:24:07.4485671Z,1,00
2025-09-30T18:24:07.4525947Z,1,00
2025-09-30T18:24:07.4662018Z,0,00
2025-09-30T18:24:07.4808170Z,5,55
2025-09-30T18:24:07.5055433Z,1,54
2025-09-30T18:24:07.5125810Z,1,51
2025-09-30T18:24:07.5206326Z,1,00
2025-09-30T18:24:07.5288733Z,2,66
2025-09-30T18:24:07.5344035Z,1,01
2025-09-30T18:24:07.5401744Z,1,00
2025-09-30T18:24:07.5497747Z,0,99
2025-09-30T18:24:07.5583657Z,1,00
2025-09-30T18:24:07.5644392Z,2,00
2025-09-30T18:24:07.5689811Z,0,00
2025-09-30T18:24:07.5756078Z,2,01
2025-09-30T18:24:07.5806495Z,1,01
2025-09-30T18:24:07.5872827Z,5,11
2025-09-30T18:24:07.5928275Z,0,51
2025-09-30T18:24:07.5983497Z,1,00
2025-09-30T18:24:07.6039748Z,1,53
2025-09-30T18:24:07.6079826Z,0,00
2025-09-30T18:24:07.6140132Z,0,51
2025-09-30T18:24:07.6190629Z,0,00
2025-09-30T18:24:07.6306728Z,8,59
2025-09-30T18:24:07.6508279Z,1,00
2025-09-30T18:24:07.6569324Z,2,07
2025-09-30T18:24:07.6629776Z,1,01
2025-09-30T18:24:07.6730210Z,1,00
2025-09-30T18:24:07.6826138Z,2,00
2025-09-30T18:24:07.6911907Z,0,51
2025-09-30T18:24:07.6982903Z,0,00
2025-09-30T18:24:07.7043297Z,1,01
2025-09-30T18:24:07.7127424Z,1,51
2025-09-30T18:24:07.7216323Z,1,35
2025-09-30T18:24:07.7322544Z,0,00
2025-09-30T18:24:07.7410385Z,0,51
2025-09-30T18:24:07.7461345Z,1,52
2025-09-30T18:24:07.7516589Z,1,01
2025-09-30T18:24:07.7627626Z,1,51
2025-09-30T18:24:07.7713053Z,1,00
2025-09-30T18:24:07.7773602Z,1,51
2025-09-30T18:24:07.7839013Z,1,50
2025-09-30T18:24:07.7941421Z,4,05
2025-09-30T18:24:07.8075648Z,2,90
2025-09-30T18:24:07.8136268Z,1,00
2025-09-30T18:24:07.8345932Z,1,01
2025-09-30T18:24:07.8391186Z,1,51
2025-09-30T18:24:07.8452080Z,1,51
2025-09-30T18:24:07.8507127Z,0,51
2025-09-30T18:24:07.8562902Z,1,51
2025-09-30T18:24:07.8608111Z,1,01
2025-09-30T18:24:07.8665404Z,3,07
2025-09-30T18:24:07.8715823Z,1,00
2025-09-30T18:24:07.8761379Z,1,01
2025-09-30T18:24:07.8816560Z,1,01
2025-09-30T18:24:07.8872352Z,1,54
2025-09-30T18:24:07.8922554Z,1,01
2025-09-30T18:24:07.8972941Z,0,51
2025-09-30T18:24:07.9023587Z,1,00
2025-09-30T18:24:07.9074485Z,1,57
2025-09-30T18:24:07.9109719Z,6,53
2025-09-30T18:24:07.9180220Z,1,51
2025-09-30T18:24:07.9225439Z,1,00
2025-09-30T18:24:07.9337371Z,1,52
2025-09-30T18:24:07.9453859Z,0,00
2025-09-30T18:24:07.9534543Z,6,04
2025-09-30T18:24:07.9697741Z,1,00
2025-09-30T18:24:07.9799244Z,5,10
2025-09-30T18:24:07.9849855Z,1,01
2025-09-30T18:24:08.0016252Z,17,65
2025-09-30T18:24:08.0073746Z,1,00
2025-09-30T18:24:08.0127142Z,2,05
2025-09-30T18:24:08.0258597Z,1,00
2025-09-30T18:24:08.0303879Z,6,04
2025-09-30T18:24:08.0370724Z,2,54
2025-09-30T18:24:08.0405848Z,0,00
2025-09-30T18:24:08.0486954Z,1,50
2025-09-30T18:24:08.0542959Z,0,56
2025-09-30T18:24:08.0639353Z,1,51
2025-09-30T18:24:08.0684642Z,1,01
2025-09-30T18:24:08.0744916Z,0,00
2025-09-30T18:24:08.0826167Z,0,00
2025-09-30T18:24:08.0877302Z,0,52
2025-09-30T18:24:08.0968303Z,1,51
2025-09-30T18:24:08.1013366Z,6,54
2025-09-30T18:24:08.1096439Z,1,51
2025-09-30T18:24:08.1183621Z,1,01
2025-09-30T18:24:08.1349033Z,1,50
2025-09-30T18:24:08.1384397Z,1,01
2025-09-30T18:24:08.1440271Z,0,00
2025-09-30T18:24:08.1481848Z,2,56
2025-09-30T18:24:08.1532408Z,0,00
2025-09-30T18:24:08.1587783Z,1,53
2025-09-30T18:24:08.1756447Z,0,00
2025-09-30T18:24:08.1857775Z,1,56
2025-09-30T18:24:08.1959332Z,1,52
2025-09-30T18:24:08.2044817Z,1,01
2025-09-30T18:24:08.2085078Z,0,51
2025-09-30T18:24:08.2156376Z,1,02
2025-09-30T18:24:08.2247112Z,1,51
2025-09-30T18:24:08.2365624Z,1,28
2025-09-30T18:24:08.2441258Z,0,00
2025-09-30T18:24:08.2496563Z,1,00
2025-09-30T18:24:08.2552125Z,1,01
2025-09-30T18:24:08.2587315Z,1,54
2025-09-30T18:24:08.2644311Z,0,53
2025-09-30T18:24:08.2699702Z,1,02
2025-09-30T18:24:08.2740044Z,1,52
2025-09-30T18:24:08.2843916Z,6,38
2025-09-30T18:24:08.3049122Z,2,36
2025-09-30T18:24:08.3109799Z,0,00
2025-09-30T18:24:08.3192170Z,1,53
2025-09-30T18:24:08.3270025Z,1,02
2025-09-30T18:24:08.3360913Z,0,51
2025-09-30T18:24:08.3451618Z,1,51
2025-09-30T18:24:08.3561118Z,1,31
2025-09-30T18:24:08.3626414Z,2,51
2025-09-30T18:24:08.3697220Z,1,00
2025-09-30T18:24:08.3788316Z,1,01
2025-09-30T18:24:08.3894903Z,0,00
2025-09-30T18:24:08.3950065Z,1,43
2025-09-30T18:24:08.3995549Z,0,99
2025-09-30T18:24:08.4051990Z,0,00
2025-09-30T18:24:08.4097173Z,2,01
2025-09-30T18:24:08.4153323Z,1,02
2025-09-30T18:24:08.4198645Z,0,00
2025-09-30T18:24:08.4254304Z,0,00
2025-09-30T18:24:08.4299477Z,1,00
2025-09-30T18:24:08.4355179Z,1,01
2025-09-30T18:24:08.4446242Z,1,53
2025-09-30T18:24:08.4557303Z,4,56
2025-09-30T18:24:08.4723743Z,1,00
2025-09-30T18:24:08.4789944Z,1,51
2025-09-30T18:24:08.4900912Z,0,52
2025-09-30T18:24:08.4997155Z,1,02
2025-09-30T18:24:08.5062972Z,4,57
2025-09-30T18:24:08.5152373Z,2,52
2025-09-30T18:24:08.5222814Z,2,00
2025-09-30T18:24:08.5299608Z,2,53
2025-09-30T18:24:08.5386436Z,1,55
2025-09-30T18:24:08.5461973Z,4,54
2025-09-30T18:24:08.5553456Z,2,52
2025-09-30T18:24:08.5609010Z,3,02
2025-09-30T18:24:08.5676486Z,0,00
2025-09-30T18:24:08.5716623Z,1,00
2025-09-30T18:24:08.5912796Z,0,00
2025-09-30T18:24:08.5963315Z,1,53
2025-09-30T18:24:08.6029203Z,0,99
2025-09-30T18:24:08.6088461Z,1,37
2025-09-30T18:24:08.6204023Z,7,05
2025-09-30T18:24:08.6373875Z,1,47
2025-09-30T18:24:08.6403910Z,1,00
2025-09-30T18:24:08.6495292Z,1,01
2025-09-30T18:24:08.6596058Z,0,00
2025-09-30T18:24:08.6655429Z,2,00
2025-09-30T18:24:08.6713173Z,1,00
2025-09-30T18:24:08.6816354Z,1,51
2025-09-30T18:24:08.6876900Z,1,00
2025-09-30T18:24:08.6963173Z,1,00
2025-09-30T18:24:08.7048815Z,2,02
2025-09-30T18:24:08.7104115Z,1,00
2025-09-30T18:24:08.7216869Z,1,00
2025-09-30T18:24:08.7286657Z,0,00
2025-09-30T18:24:08.7382890Z,4,55
2025-09-30T18:24:08.7451745Z,2,08
2025-09-30T18:24:08.7532736Z,3,06
2025-09-30T18:24:08.7613265Z,2,01
2025-09-30T18:24:08.7694260Z,1,00
2025-09-30T18:24:08.7783805Z,1,00
2025-09-30T18:24:08.8026282Z,2,01
2025-09-30T18:24:08.8625011Z,5,53
2025-09-30T18:24:08.8801983Z,1,51
2025-09-30T18:24:08.8878130Z,1,03
2025-09-30T18:24:08.8959185Z,1,51
2025-09-30T18:24:08.9055233Z,1,00
2025-09-30T18:24:08.9139238Z,0,52
2025-09-30T18:24:08.9211400Z,1,00
2025-09-30T18:24:08.9332743Z,1,02
2025-09-30T18:24:08.9424095Z,0,00
2025-09-30T18:24:08.9474866Z,0,00
2025-09-30T18:24:08.9535249Z,1,51
2025-09-30T18:24:08.9656359Z,3,03
2025-09-30T18:24:08.9768823Z,1,00
2025-09-30T18:24:08.9824380Z,1,51
2025-09-30T18:24:08.9869907Z,1,42
2025-09-30T18:24:08.9915965Z,1,54
2025-09-30T18:24:09.0032472Z,1,51
2025-09-30T18:24:09.0144755Z,1,53
2025-09-30T18:24:09.0195123Z,1,52
2025-09-30T18:24:09.0250392Z,2,50
2025-09-30T18:24:09.0305691Z,0,00
2025-09-30T18:24:09.0364299Z,1,00
2025-09-30T18:24:09.0424621Z,0,00
2025-09-30T18:24:09.0515673Z,0,00
2025-09-30T18:24:09.0576180Z,2,51
2025-09-30T18:24:09.0626485Z,1,51
2025-09-30T18:24:09.0726079Z,1,02
2025-09-30T18:24:09.0814203Z,10,32
2025-09-30T18:24:09.0931087Z,1,51
2025-09-30T18:24:09.1264380Z,0,00
2025-09-30T18:24:09.1360242Z,0,51
2025-09-30T18:24:09.1430509Z,1,00
2025-09-30T18:24:09.1506404Z,0,00
2025-09-30T18:24:09.1566487Z,0,00
2025-09-30T18:24:09.1626887Z,1,53
2025-09-30T18:24:09.1712828Z,1,54
2025-09-30T18:24:09.1829351Z,1,00
2025-09-30T18:24:09.1885268Z,1,01
2025-09-30T18:24:09.1956716Z,1,52
2025-09-30T18:24:09.2001846Z,1,01
2025-09-30T18:24:09.2052534Z,1,51
2025-09-30T18:24:09.2157499Z,1,01
2025-09-30T18:24:09.2212664Z,7,84
2025-09-30T18:24:09.2354624Z,4,03
2025-09-30T18:24:09.2656197Z,2,57
2025-09-30T18:24:09.2763397Z,1,01
2025-09-30T18:24:09.2824172Z,0,99
2025-09-30T18:24:09.2893269Z,1,00
2025-09-30T18:24:09.2973974Z,2,52
2025-09-30T18:24:09.3034408Z,1,51
2025-09-30T18:24:09.3124157Z,1,52
2025-09-30T18:24:09.3186453Z,1,54
2025-09-30T18:24:09.3236932Z,1,04
2025-09-30T18:24:09.3363912Z,2,03
2025-09-30T18:24:09.3424418Z,3,54
2025-09-30T18:24:09.3515439Z,1,00
2025-09-30T18:24:09.3596948Z,1,02
2025-09-30T18:24:09.3680280Z,2,32
2025-09-30T18:24:09.3730665Z,1,01
2025-09-30T18:24:09.3914100Z,5,08
2025-09-30T18:24:09.4049332Z,1,53
2025-09-30T18:24:09.4115163Z,1,00
2025-09-30T18:24:09.4250512Z,0,00
2025-09-30T18:24:09.4351816Z,8,60
2025-09-30T18:24:09.4407264Z,1,00
2025-09-30T18:24:09.4493220Z,1,01
2025-09-30T18:24:09.4578732Z,1,00
2025-09-30T18:24:09.4649249Z,0,51
2025-09-30T18:24:09.4699630Z,1,51
2025-09-30T18:24:09.4760376Z,1,00
2025-09-30T18:24:09.4856278Z,1,00
2025-09-30T18:24:09.4957148Z,0,00
2025-09-30T18:24:09.5008530Z,2,14
2025-09-30T18:24:09.5186329Z,1,00
2025-09-30T18:24:09.5287189Z,0,00
2025-09-30T18:24:09.5394904Z,1,00
2025-09-30T18:24:09.5455843Z,1,52
2025-09-30T18:24:09.5503234Z,1,52
2025-09-30T18:24:09.5624152Z,0,00
2025-09-30T18:24:09.5679584Z,1,00
2025-09-30T18:24:09.5724746Z,1,00
2025-09-30T18:24:09.5766886Z,1,52
2025-09-30T18:24:09.5823045Z,2,08
2025-09-30T18:24:09.5873839Z,1,00
2025-09-30T18:24:09.5959429Z,0,51
2025-09-30T18:24:09.6004702Z,1,00
2025-09-30T18:24:09.6040000Z,1,02
2025-09-30T18:24:09.6105219Z,1,00
2025-09-30T18:24:09.6175748Z,1,01
2025-09-30T18:24:09.6373082Z,0,00
2025-09-30T18:24:09.6438867Z,0,00
2025-09-30T18:24:09.6624067Z,5,03
2025-09-30T18:24:09.6743845Z,0,00
2025-09-30T18:24:09.6799205Z,1,51
2025-09-30T18:24:09.6849431Z,5,03
2025-09-30T18:24:09.6894658Z,1,00
2025-09-30T18:24:09.6946197Z,6,15
2025-09-30T18:24:09.7001596Z,1,52
2025-09-30T18:24:09.7047053Z,1,00
2025-09-30T18:24:09.7088973Z,1,51
2025-09-30T18:24:09.7174807Z,1,00
2025-09-30T18:24:09.7255482Z,1,01
2025-09-30T18:24:09.7310704Z,1,51
2025-09-30T18:24:09.7378855Z,1,00
2025-09-30T18:24:09.7456374Z,1,02
2025-09-30T18:24:09.7526846Z,2,01
2025-09-30T18:24:09.7643245Z,1,51
2025-09-30T18:24:09.7698510Z,1,51
2025-09-30T18:24:09.7755224Z,1,02
2025-09-30T18:24:09.7825616Z,1,51
2025-09-30T18:24:09.7891361Z,1,00
2025-09-30T18:24:09.8044381Z,0,00
2025-09-30T18:24:09.8324687Z,1,52
2025-09-30T18:24:09.8461161Z,1,00
2025-09-30T18:24:09.8562339Z,1,53
2025-09-30T18:24:09.8622709Z,1,53
2025-09-30T18:24:09.8678218Z,0,00
2025-09-30T18:24:09.8764247Z,1,01
2025-09-30T18:24:09.8815186Z,1,56
2025-09-30T18:24:09.8865464Z,1,00
2025-09-30T18:24:09.8910576Z,1,00
2025-09-30T18:24:09.8968127Z,1,01
2025-09-30T18:24:09.9023539Z,0,51
2025-09-30T18:24:09.9070604Z,0,00
2025-09-30T18:24:09.9115843Z,1,00
2025-09-30T18:24:09.9176492Z,0,00
2025-09-30T18:24:09.9226893Z,1,52
2025-09-30T18:24:09.9272219Z,0,00
2025-09-30T18:24:09.9332643Z,2,00
2025-09-30T18:24:09.9377909Z,0,00
2025-09-30T18:24:09.9513672Z,0,00
2025-09-30T18:24:09.9690664Z,2,01
2025-09-30T18:24:09.9746428Z,1,00
2025-09-30T18:24:09.9801849Z,0,00
2025-09-30T18:24:09.9847495Z,2,05
2025-09-30T18:24:09.9892750Z,1,51
2025-09-30T18:24:09.9996052Z,1,28
2025-09-30T18:24:10.0091638Z,1,02
2025-09-30T18:24:10.0192611Z,0,00
2025-09-30T18:24:10.0339620Z,1,01
2025-09-30T18:24:10.0445934Z,2,00
2025-09-30T18:24:10.0561751Z,1,01
2025-09-30T18:24:10.0743713Z,1,54
2025-09-30T18:24:10.0789082Z,0,51
2025-09-30T18:24:10.0880203Z,1,51
2025-09-30T18:24:10.0930852Z,1,51
2025-09-30T18:24:10.1052730Z,1,00
2025-09-30T18:24:10.1244237Z,2,04
2025-09-30T18:24:10.1305957Z,1,01
2025-09-30T18:24:10.1371845Z,1,01
2025-09-30T18:24:10.1478129Z,1,00
2025-09-30T18:24:10.1523238Z,0,00
2025-09-30T18:24:10.1579129Z,3,06
2025-09-30T18:24:10.1624315Z,1,00
2025-09-30T18:24:10.1725245Z,1,99
2025-09-30T18:24:10.1831271Z,1,00
2025-09-30T18:24:10.1891846Z,2,54
2025-09-30T18:24:10.1995726Z,5,11
2025-09-30T18:24:10.2073072Z,2,15
2025-09-30T18:24:10.2194691Z,1,01
2025-09-30T18:24:10.2275510Z,1,50
2025-09-30T18:24:10.2377220Z,1,57
2025-09-30T18:24:10.2579284Z,3,00
2025-09-30T18:24:10.2824723Z,0,00
2025-09-30T18:24:10.2900805Z,1,00
2025-09-30T18:24:10.2978104Z,1,18
2025-09-30T18:24:10.3059381Z,2,55
2025-09-30T18:24:10.3136376Z,2,16
2025-09-30T18:24:10.3201859Z,5,04
2025-09-30T18:24:10.3303023Z,4,62
2025-09-30T18:24:10.3389677Z,2,37
2025-09-30T18:24:10.3455355Z,1,53
2025-09-30T18:24:10.3496580Z,6,65
2025-09-30T18:24:10.3557638Z,1,53
2025-09-30T18:24:10.3607780Z,7,08
2025-09-30T18:24:10.3658345Z,1,51
2025-09-30T18:24:10.3759581Z,1,56
2025-09-30T18:24:10.3810271Z,1,51
2025-09-30T18:24:10.3856249Z,1,54
2025-09-30T18:24:10.3964468Z,1,02
2025-09-30T18:24:10.4009529Z,1,52
2025-09-30T18:24:10.4125541Z,4,52
2025-09-30T18:24:10.4311951Z,1,51
2025-09-30T18:24:10.4357574Z,0,51
2025-09-30T18:24:10.4554942Z,2,09
2025-09-30T18:24:10.4595269Z,0,53
2025-09-30T18:24:10.4650850Z,0,52
2025-09-30T18:24:10.4843243Z,1,08
2025-09-30T18:24:10.4888431Z,2,00
2025-09-30T18:24:10.4938974Z,2,53
2025-09-30T18:24:10.5000133Z,1,51
2025-09-30T18:24:10.5075869Z,1,00
2025-09-30T18:24:10.5153230Z,1,53
2025-09-30T18:24:10.5233558Z,1,51
2025-09-30T18:24:10.5292151Z,2,34
2025-09-30T18:24:10.5352460Z,1,01
2025-09-30T18:24:10.5438086Z,7,55
2025-09-30T18:24:10.5493482Z,1,51
2025-09-30T18:24:10.5553749Z,1,51
2025-09-30T18:24:10.5767671Z,20,85
2025-09-30T18:24:10.6033793Z,2,10
2025-09-30T18:24:10.6170428Z,1,53
2025-09-30T18:24:10.6252253Z,1,02
2025-09-30T18:24:10.6383924Z,2,54
2025-09-30T18:24:10.6475207Z,2,55
2025-09-30T18:24:10.6670032Z,0,51
2025-09-30T18:24:10.6754761Z,1,54
2025-09-30T18:24:10.6805289Z,1,00
2025-09-30T18:24:10.6860898Z,1,01
2025-09-30T18:24:10.7004620Z,1,70
2025-09-30T18:24:10.7040063Z,1,52
2025-09-30T18:24:10.7105542Z,1,00
2025-09-30T18:24:10.7196174Z,4,01
2025-09-30T18:24:10.7464164Z,12,18
2025-09-30T18:24:10.7580634Z,1,00
2025-09-30T18:24:10.7672157Z,1,03
2025-09-30T18:24:10.7758031Z,1,02
